Date time,Temperature,Wind Speed,Visibility,Cloud Cover
7/2/2016 3:30,28.9,9.1,10,50
7/2/2016 4:00,27.4,5.4,15.3,88.8
7/2/2016 4:30,27.9,3.5,10,50
7/2/2016 5:00,28,3.6,10,1.6
7/2/2016 5:30,27.9,3.6,10,50
7/2/2016 6:00,28,3.5,10,1.6
7/2/2016 6:30,29,3.5,10,50
7/2/2016 7:00,28.4,3.6,15.3,88.8
7/2/2016 7:30,30.1,5.2,10,50
7/2/2016 8:00,32,3.6,10,1.6
7/2/2016 8:30,33,3.7,10,86.6
7/2/2016 9:00,34,5.5,10,50.6
7/2/2016 9:30,34.9,7.8,10,51.4
7/2/2016 10:00,34.1,4.6,15.3,71.7
7/2/2016 10:30,34,16.6,10,88
7/2/2016 11:00,38,5.6,10,89.1
7/2/2016 11:30,37.9,7.8,10,88
7/2/2016 12:00,37,9.5,10,89.1
7/2/2016 12:30,37,11.2,10,88
7/2/2016 13:00,36,8.9,15.3,89.1
7/2/2016 13:30,36,14.6,10,51.4
7/2/2016 14:00,36,14.7,10,50.6
7/2/2016 14:30,36.9,13,10,51.4
7/2/2016 15:00,36.9,13,10,50.6
7/2/2016 15:30,36.8,13.2,10,50
7/2/2016 16:00,34.7,8,15.3,71
7/2/2016 16:30,35.8,11.2,10,50
7/2/2016 17:00,35,11.2,10,50
7/2/2016 17:30,33.8,11,10,50
7/2/2016 18:00,34,9.3,10,50
7/2/2016 18:30,32.9,9.3,10,50
7/2/2016 19:00,31.1,7.5,15.3,71
7/2/2016 19:30,31.9,3.6,10,50
7/2/2016 20:00,32,3.6,10,50
7/2/2016 20:30,31.9,3.6,10,50
7/2/2016 21:00,32,3.6,10,50
7/2/2016 21:30,31.9,3.6,10,49.1
7/2/2016 22:00,30.2,3.7,15.3,70.6
7/2/2016 22:30,31.8,3.6,10,49.1
7/2/2016 23:00,31,7.5,10,49.6
7/2/2016 23:30,30.9,5.3,10,49.1
7/3/2016 0:00,31,5.4,10,49.6
7/3/2016 0:30,30.9,7.4,10,50
7/3/2016 1:00,29.2,4.5,15.3,71
7/3/2016 1:30,30.9,5.2,10,50
7/3/2016 2:00,31,5.3,10,50
7/3/2016 2:30,30.9,5.3,10,86.6
7/3/2016 3:00,31,5.3,10,88.4
7/3/2016 3:30,29.9,1.8,10,86.6
7/3/2016 4:00,29,4.4,15.3,88.4
7/3/2016 4:30,29.9,5.3,10,85.8
7/3/2016 5:00,29,3.6,10,88
7/3/2016 5:30,28.9,2,10,85.8
7/3/2016 6:00,29,1.8,10,89.1
7/3/2016 6:30,30,1.8,10,88
7/3/2016 7:00,29.2,5.3,15.3,89.1
7/3/2016 7:30,32,5.3,10,88
7/3/2016 8:00,34,9.2,10,89.1
7/3/2016 8:30,33,9.2,10,88
7/3/2016 9:00,34,7.5,10,2.7
7/3/2016 9:30,35.9,12.8,10,88
7/3/2016 10:00,34.3,4.5,15.3,89.9
7/3/2016 10:30,36.9,5.5,10,88
7/3/2016 11:00,37,11.2,10,2.7
7/3/2016 11:30,37.8,16.5,10,88
7/3/2016 12:00,38,14.7,10,2.7
7/3/2016 12:30,38.8,18,10,50
7/3/2016 13:00,36.8,11.4,15.3,71
7/3/2016 13:30,39.8,16.2,10,50
7/3/2016 14:00,39.9,11.1,10,50
7/3/2016 14:30,37.9,5.3,10,50
7/3/2016 15:00,38,5.4,10,50
7/3/2016 15:30,37.8,5.5,10,50
7/3/2016 16:00,35.5,7.2,15.3,71
7/3/2016 16:30,34.9,11.1,10,86.6
7/3/2016 17:00,34,5.5,10,88.4
7/3/2016 17:30,33.9,5.7,10,86.6
7/3/2016 18:00,34,11.2,10,89.1
7/3/2016 18:30,32.9,7.6,10,88
7/3/2016 19:00,31,7.4,15.3,89.1
7/3/2016 19:30,31.9,7.6,10,50
7/3/2016 20:00,32,3.6,10,1.6
7/3/2016 20:30,31.9,3.6,10,50
7/3/2016 21:00,32,3.6,10,1.6
7/3/2016 21:30,30.9,1.9,10,50
7/3/2016 22:00,29.5,5.3,15.3,88.8
7/3/2016 22:30,30.9,5.3,10,50
7/3/2016 23:00,31,5.3,10,1.6
7/3/2016 23:30,30.9,3.6,10,50
7/4/2016 0:00,31,3.6,10,1.6
7/4/2016 0:30,29.9,3.6,10,50
7/4/2016 1:00,28.4,3.6,15.3,88.8
7/4/2016 1:30,29.9,3.7,10,50
7/4/2016 2:00,29,1.8,10,1.6
7/4/2016 2:30,28.9,1.9,10,50
7/4/2016 3:00,29,1.8,10,1.6
7/4/2016 3:30,28.9,1.9,10,50
7/4/2016 4:00,27.4,1.8,15.3,88.8
7/4/2016 4:30,28.9,1.9,10,50
7/4/2016 5:00,29,1.8,10,1.6
7/4/2016 5:30,28.9,3.7,10,50
7/4/2016 6:00,29,3.6,10,1.6
7/4/2016 6:30,29.9,3.6,10,88
7/4/2016 7:00,30.2,4.4,15.3,89.9
7/4/2016 7:30,33,7.4,10,88
7/4/2016 8:00,32,7.5,10,2.7
7/4/2016 8:30,34,7.5,10,51.4
7/4/2016 9:00,35,5.4,10,50.6
7/4/2016 9:30,36.9,12.8,10,51.4
7/4/2016 10:00,34.7,7.2,15.3,71.7
7/4/2016 10:30,37,14.7,10,51.4
7/4/2016 11:00,36,9.4,10,89.1
7/4/2016 11:30,36,3.9,10,88
7/4/2016 12:00,36,7.6,10,89.1
7/4/2016 12:30,36,5.6,10,88
7/4/2016 13:00,34.5,5.4,15.3,89.1
7/4/2016 13:30,35,7.9,10,88
7/4/2016 14:00,35,9.4,10,89.1
7/4/2016 14:30,34.9,6,10,88
7/4/2016 15:00,35,5.7,10,89.1
7/4/2016 15:30,35.8,6.1,10,88
7/4/2016 16:00,33.2,12.8,15.3,94.3
7/4/2016 16:30,33.9,9.5,10,88
7/4/2016 17:00,33,14.6,10,89.1
7/4/2016 17:30,32.9,12.6,10,88
7/4/2016 18:00,33,12.8,10,89.1
7/4/2016 18:30,31.9,7.7,10,88
7/4/2016 19:00,30.7,5.5,15.3,89.1
7/4/2016 19:30,32.8,5.7,9.8,88
7/4/2016 20:00,32.9,11.2,10,89.1
7/4/2016 20:30,32,9.4,10,88
7/4/2016 21:00,31.9,7.5,10,89.1
7/4/2016 21:30,31.8,3.7,10,88
7/4/2016 22:00,28.9,5.3,15.3,71.7
7/4/2016 22:30,30.8,3.7,10,51.4
7/4/2016 23:00,31.9,5.3,10,89.1
7/4/2016 23:30,30.8,5.3,10,88
7/5/2016 0:00,30.9,7.5,10,89.1
7/5/2016 0:30,30.8,7.4,10,88
7/5/2016 1:00,28.9,7.5,15.3,89.1
7/5/2016 1:30,30.8,5.3,10,88
7/5/2016 2:00,31.9,5.3,10,50.6
7/5/2016 2:30,31.8,7.4,10,51.4
7/5/2016 3:00,31.9,5.3,10,50.6
7/5/2016 3:30,30.8,1.8,10,51.4
7/5/2016 4:00,28.3,1.8,15.3,71.7
7/5/2016 4:30,29.8,3.5,10,51.4
7/5/2016 5:00,29.9,5.3,10,50.6
7/5/2016 5:30,29.8,7.4,10,88
7/5/2016 6:00,30.9,7.5,10,89.1
7/5/2016 6:30,29.8,5.2,10,88
7/5/2016 7:00,28.9,4.4,15.3,89.1
7/5/2016 7:30,30.9,5.3,10,88
7/5/2016 8:00,31,7.5,10,50.6
7/5/2016 8:30,32.9,14.4,10,88
7/5/2016 9:00,32.1,18.1,10,89.1
7/5/2016 9:30,32,16.1,10,88
7/5/2016 10:00,28.5,9.6,9.1,94.3
7/5/2016 10:30,29.1,16.1,4.2,88
7/5/2016 11:00,29.1,16.1,7.1,88
7/5/2016 11:30,28.1,12.6,7.1,88
7/5/2016 12:00,28.1,12.8,5.1,89.1
7/5/2016 12:30,27.1,5.9,5.2,88
7/5/2016 13:00,26.2,5.3,6.2,94.3
7/5/2016 13:30,27,5.5,6.1,88
7/5/2016 14:00,28,5.4,6,89.1
7/5/2016 14:30,27.9,5.3,6,88
7/5/2016 15:00,28,5.5,8,89.1
7/5/2016 15:30,28.9,5.5,8,88
7/5/2016 16:00,27.7,7.1,15.2,89.1
7/5/2016 16:30,28.9,9,10,88
7/5/2016 17:00,29,5.3,10,89.1
7/5/2016 17:30,28.9,5.3,10,88
7/5/2016 18:00,29,5.4,10,89.1
7/5/2016 18:30,28.9,7.4,10,88
7/5/2016 19:00,27.6,3.6,15.3,89.1
7/5/2016 19:30,28.9,3.7,10,88
7/5/2016 20:00,29,3.6,10,89.1
7/5/2016 20:30,28.9,3.6,10,88
7/5/2016 21:00,28,3.5,10,89.1
7/5/2016 21:30,27.9,1.9,10,88
7/5/2016 22:00,26.8,1.9,15.3,94.3
7/5/2016 22:30,27.9,3.6,10,88
7/5/2016 23:00,29,3.7,10,89.1
7/5/2016 23:30,27.9,5.4,10,88
7/6/2016 0:00,28,5.4,10,89.1
7/6/2016 0:30,28.8,5.4,10,88
7/6/2016 1:00,27.2,3.6,15.3,89.1
7/6/2016 1:30,28.9,3.6,10,88
7/6/2016 2:00,29,3.6,10,89.1
7/6/2016 2:30,28.8,3.7,10,88
7/6/2016 3:00,29,3.6,10,89.1
7/6/2016 3:30,28.8,3.8,10,88
7/6/2016 4:00,27.1,7.6,15.3,89.1
7/6/2016 4:30,26,7.6,10,88
7/6/2016 5:00,29,5.4,10,89.1
7/6/2016 5:30,27.9,5.3,10,88
7/6/2016 6:00,28.8,1.9,10,88
7/6/2016 6:30,28.8,3.6,10,88
7/6/2016 7:00,28,5.3,15.3,89.1
7/6/2016 7:30,29.8,5.3,10,88
7/6/2016 8:00,31,1.8,10,89.1
7/6/2016 8:30,31.8,1.9,10,88
7/6/2016 9:00,32,5.4,10,89.1
7/6/2016 9:30,32.8,7.4,10,88
7/6/2016 10:00,31.6,5.5,15.3,89.1
7/6/2016 10:30,33.8,7.6,10,88
7/6/2016 11:00,33.9,7.5,10,89.1
7/6/2016 11:30,33.8,9.2,10,88
7/6/2016 12:00,33,11,10,89.1
7/6/2016 12:30,31.9,12.6,10,88
7/6/2016 13:00,30.9,8.1,15.3,89.1
7/6/2016 13:30,32,9.2,10,88
7/6/2016 14:00,34,7.6,10,50.6
7/6/2016 14:30,34.9,9.4,10,50
7/6/2016 15:00,34,5.4,10,50
7/6/2016 15:30,30.1,21.9,10,51.4
7/6/2016 16:00,26.8,14.6,10,89.1
7/6/2016 16:30,28.1,12.9,10,51.4
7/6/2016 17:00,28.1,5.5,10,50
7/6/2016 17:30,28,9.2,10,50
7/6/2016 18:00,27,9.3,10,50.6
7/6/2016 18:30,27,11.2,8,88
7/6/2016 19:00,25.8,6.4,10,89.1
7/6/2016 19:30,27.8,9.2,10,86.6
7/6/2016 20:00,28,9.3,10,88.4
7/6/2016 20:30,26.9,5.3,10,86.6
7/6/2016 21:00,27,5.4,10,88
7/6/2016 21:30,26.9,7.3,10,49.1
7/6/2016 22:00,25.7,9,10,70.6
7/6/2016 22:30,27.9,7.5,10,49.1
7/6/2016 23:00,27,1.8,10,49.6
7/6/2016 23:30,26.9,3.7,10,49.1
7/7/2016 0:00,27,3.6,10,49.6
7/7/2016 0:30,26.9,3.7,10,49.1
7/7/2016 1:00,25.4,1.9,10,70.6
7/7/2016 1:30,26.9,5.4,10,49.1
7/7/2016 2:00,27,5.4,10,49.6
7/7/2016 2:30,26.8,7.4,10,49.1
7/7/2016 3:00,27,5.4,10,88
7/7/2016 3:30,24,5.4,10,25
7/7/2016 4:00,25.4,4.4,10,88
7/7/2016 4:30,26.8,3.5,10,49.1
7/7/2016 5:00,27,3.6,10,49.6
7/7/2016 5:30,26.9,1.8,10,49.1
7/7/2016 6:00,27,3.6,10,49.6
7/7/2016 6:30,27.9,3.5,10,49.1
7/7/2016 7:00,27.3,3.6,15.3,70.6
7/7/2016 7:30,29.9,7.4,10,49.1
7/7/2016 8:00,31,7.4,10,50
7/7/2016 8:30,32,7.4,10,50
7/7/2016 9:00,33,5.4,10,1.6
7/7/2016 9:30,33.9,7.5,10,50
7/7/2016 10:00,32.5,5.4,15.3,88.8
7/7/2016 10:30,34,7.4,10,50
7/7/2016 11:00,35,11.1,10,1.6
7/7/2016 11:30,35.8,7.8,10,50
7/7/2016 12:00,36,11.2,10,1.6
7/7/2016 12:30,35.8,11.5,10,50
7/7/2016 13:00,34,11.1,15.3,88.8
7/7/2016 13:30,34.9,13.3,10,25.9
7/7/2016 14:00,36,13.1,10,28
7/7/2016 14:30,35.8,16.9,10,25.9
7/7/2016 15:00,34,9.6,10,28
7/7/2016 15:30,32.9,11.7,10,86.6
7/7/2016 16:00,30.3,7.3,13,88.4
7/7/2016 16:30,31.9,5.9,10,86.6
7/7/2016 17:00,33,7.7,10,89.1
7/7/2016 17:30,32.8,7.8,10,86.6
7/7/2016 18:00,32,5.5,10,88.4
7/7/2016 18:30,31.8,5.5,10,86.6
7/7/2016 19:00,28.9,3.6,15.3,88.4
7/7/2016 19:30,30.9,3.7,10,86.6
7/7/2016 20:00,30,3.6,10,88.4
7/7/2016 20:30,29.9,7.4,10,86.6
7/7/2016 21:00,30,5.4,10,88.4
7/7/2016 21:30,28.9,7.5,10,86.6
7/7/2016 22:00,27.6,3.7,15.3,88.4
7/7/2016 22:30,29.9,3.6,10,86.6
7/7/2016 23:00,30,3.6,10,88.4
7/7/2016 23:30,29.9,3.6,10,86.6
7/8/2016 0:00,30,3.6,10,88.4
7/8/2016 0:30,29.8,3.6,10,86.6
7/8/2016 1:00,27.5,3.6,15.3,88.4
7/8/2016 1:30,28.8,3.6,10,86.6
7/8/2016 2:00,29,3.6,10,88.4
7/8/2016 2:30,28.8,3.5,10,86.6
7/8/2016 3:00,29,3.6,10,88.4
7/8/2016 3:30,27.9,3.6,10,86.6
7/8/2016 4:00,26.6,3.6,15.3,88.4
7/8/2016 4:30,27.9,3.6,10,86.6
7/8/2016 5:00,28,3.6,10,88.4
7/8/2016 5:30,27.8,3.5,10,50
7/8/2016 6:00,29,3.6,10,50
7/8/2016 6:30,29,3.5,10,49.1
7/8/2016 7:00,28.7,3.5,15.3,88
7/8/2016 7:30,31,1.9,10,25
7/8/2016 8:00,32,1.8,10,0.8
7/8/2016 8:30,32.9,5.5,10,49.1
7/8/2016 9:00,33,3.7,10,49.6
7/8/2016 9:30,33.9,3.7,10,49.1
7/8/2016 10:00,33.6,5.6,15.3,70.6
7/8/2016 10:30,34.9,7.8,10,49.1
7/8/2016 11:00,36,5.6,10,49.6
7/8/2016 11:30,35.9,7.9,10,49.1
7/8/2016 12:00,36,7.7,10,49.6
7/8/2016 12:30,34.9,9.6,10,49.1
7/8/2016 13:00,34.3,10.9,15.3,70.6
7/8/2016 13:30,34.9,14.8,10,49.1
7/8/2016 14:00,36,13,10,50
7/8/2016 14:30,35.9,11.3,10,49.1
7/8/2016 15:00,35,11.3,10,49.6
7/8/2016 15:30,35.8,15,10,49.1
7/8/2016 16:00,34.3,11.2,15.3,70.6
7/8/2016 16:30,35.8,13,10,49.1
7/8/2016 17:00,34,11.2,10,50
7/8/2016 17:30,31,11.2,10,51.4
7/8/2016 18:00,30,5.5,10,50.6
7/8/2016 18:30,30,5.5,10,88
7/8/2016 19:00,28.4,6.2,15.3,89.1
7/8/2016 19:30,28.9,14.4,10,88
7/8/2016 20:00,30,14.6,10,88.4
7/8/2016 20:30,28.9,12.6,10,50
7/8/2016 21:00,29,9.3,10,49.6
7/8/2016 21:30,29.8,10.8,10,49.1
7/8/2016 22:00,28.1,7.1,15.3,70.6
7/8/2016 22:30,29.8,7.6,10,49.1
7/8/2016 23:00,29.9,7.6,10,49.6
7/8/2016 23:30,29.8,3.9,10,49.1
7/9/2016 0:00,29,7.6,10,49.6
7/9/2016 0:30,28.9,9.2,10,49.1
7/9/2016 1:00,27.2,4.4,15.3,70.6
7/9/2016 1:30,27.9,7.4,10,50
7/9/2016 2:00,29,7.5,10,28
7/9/2016 2:30,28.8,7.3,10,25.9
7/9/2016 3:00,28,5.3,10,50
7/9/2016 3:30,27.9,5.3,10,50
7/9/2016 4:00,26.4,2.7,15.3,71
7/9/2016 4:30,27.9,1.9,10,50
7/9/2016 5:00,27,5.4,10,50
7/9/2016 5:30,27.9,5.3,10,50
7/9/2016 6:00,28,5.3,10,50
7/9/2016 6:30,29,9,10,50
7/9/2016 7:00,29.2,9,15.3,71
7/9/2016 7:30,32,7.3,10,50
7/9/2016 8:00,33,9.3,10,50
7/9/2016 8:30,34,11,10,50
7/9/2016 9:00,36,14.6,10,50
7/9/2016 9:30,36.9,14.4,10,50
7/9/2016 10:00,35,7.1,15.3,71
7/9/2016 10:30,37,17.9,10,50
7/9/2016 11:00,38,16.4,10,50
7/9/2016 11:30,37.9,16.4,10,50
7/9/2016 12:00,39,12.9,10,50
7/9/2016 12:30,37.9,14.6,10,50
7/9/2016 13:00,36.4,9.8,15.3,71
7/9/2016 13:30,39.8,20.2,10,50
7/9/2016 14:00,39.9,18.3,10,50
7/9/2016 14:30,38.8,18.2,10,50
7/9/2016 15:00,38.9,20.4,10,50
7/9/2016 15:30,38.8,11.4,10,50
7/9/2016 16:00,37.4,10,15.3,71
7/9/2016 16:30,37.8,9.6,10,50
7/9/2016 17:00,36.9,16.5,10,50
7/9/2016 17:30,34.8,14.8,10,50
7/9/2016 18:00,34,14.7,10,50
7/9/2016 18:30,32.9,11.2,10,51.4
7/9/2016 19:00,32,6.3,15.3,71.7
7/9/2016 19:30,31.9,5.4,10,49.1
7/9/2016 20:00,32,9.3,10,49.6
7/9/2016 20:30,31.9,9.2,10,49.1
7/9/2016 21:00,32,5.3,10,49.6
7/9/2016 21:30,30.9,3.5,10,49.1
7/9/2016 22:00,29.6,3.5,15.3,70.6
7/9/2016 22:30,30.9,5.3,10,49.1
7/9/2016 23:00,31,7.5,10,49.6
7/9/2016 23:30,30.9,5.3,10,49.1
7/10/2016 0:00,31,3.6,10,49.6
7/10/2016 0:30,30,9.4,10,50
7/10/2016 1:00,28.3,7.4,15.3,70.6
7/10/2016 1:30,28.9,5.4,10,49.1
7/10/2016 2:00,29,5.3,10,49.6
7/10/2016 2:30,28.9,3.5,10,49.1
7/10/2016 3:00,29,3.6,10,49.6
7/10/2016 3:30,28.9,3.6,10,49.1
7/10/2016 4:00,27.2,3.6,15.3,71.4
7/10/2016 4:30,28.9,3.5,10,49.1
7/10/2016 5:00,28,3.5,10,49.6
7/10/2016 5:30,28.9,3.6,10,49.1
7/10/2016 6:00,29,3.5,10,49.6
7/10/2016 6:30,29.9,3.5,10,51.4
7/10/2016 7:00,29.8,7.4,15.3,66.4
7/10/2016 7:30,33,10.8,10,50
7/10/2016 8:00,35,9.2,10,49.6
7/10/2016 8:30,35.9,7.6,10,49.1
7/10/2016 9:00,37,14.5,10,49.6
7/10/2016 9:30,36.9,9.3,10,49.1
7/10/2016 10:00,35.5,7.4,15.3,70.6
7/10/2016 10:30,37.9,7.8,10,49.1
7/10/2016 11:00,39.9,11.3,10,49.6
7/10/2016 11:30,38.8,13.2,10,49.1
7/10/2016 12:00,39,20.5,10,49.6
7/10/2016 12:30,38.9,14.7,10,50
7/10/2016 13:00,37.2,16.3,15.3,71
7/10/2016 13:30,39.8,14.9,10,50
7/10/2016 14:00,39.9,18.3,10,50
7/10/2016 14:30,39.8,18,10,49.1
7/10/2016 15:00,39.9,16.3,10,50
7/10/2016 15:30,39.8,16.4,10,50
7/10/2016 16:00,37.4,9.9,15.3,71
7/10/2016 16:30,38.7,9.6,10,50
7/10/2016 17:00,38.9,7.6,10,50
7/10/2016 17:30,36.8,7.8,10,50
7/10/2016 18:00,35,5.5,10,50
7/10/2016 18:30,33.8,7.7,10,50
7/10/2016 19:00,31.7,7.6,15.3,71
7/10/2016 19:30,31.9,7.4,10,50
7/10/2016 20:00,32,3.5,10,50
7/10/2016 20:30,31.9,1.9,10,50
7/10/2016 21:00,32,1.8,10,50
7/10/2016 21:30,31,3.5,10,50
7/10/2016 22:00,29.5,2.7,15.3,71
7/10/2016 22:30,30.9,1.9,10,50
7/10/2016 23:00,32,7.5,10,50
7/10/2016 23:30,30.9,7.5,10,50
7/11/2016 0:00,32,7.5,10,50
7/11/2016 0:30,30.9,7.4,10,50
7/11/2016 1:00,28.7,7.5,15.3,71
7/11/2016 1:30,30.9,5.4,10,50
7/11/2016 2:00,31.9,7.5,10,50
7/11/2016 2:30,31.8,7.4,10,50
7/11/2016 3:00,31,9.2,10,50
7/11/2016 3:30,30.8,7.4,10,50
7/11/2016 4:00,28.3,7.4,15.3,71
7/11/2016 4:30,29.9,5.2,10,50
7/11/2016 5:00,30,5.3,10,50
7/11/2016 5:30,29.9,5.3,10,50
7/11/2016 6:00,30,3.6,10,50
7/11/2016 6:30,30.9,2.1,10,50
7/11/2016 7:00,30.8,5.3,15.3,88.8
7/11/2016 7:30,33.9,7.4,10,50
7/11/2016 8:00,35,9.2,10,1.6
7/11/2016 8:30,35,9.2,10,50
7/11/2016 9:00,36,7.5,10,1.6
7/11/2016 9:30,36,7.5,10,50
7/11/2016 10:00,35.6,8.2,15.3,88.8
7/11/2016 10:30,38.9,9.4,10,50
7/11/2016 11:00,40,9.4,10,1.6
7/11/2016 11:30,38.9,11,10,50
7/11/2016 12:00,39,11.2,10,1.6
7/11/2016 12:30,39.9,7.8,10,50
7/11/2016 13:00,38.2,11.9,15.3,88.8
7/11/2016 13:30,37,14.7,10,25.9
7/11/2016 14:00,38,18.2,10,28
7/11/2016 14:30,37.9,14.6,10,25.9
7/11/2016 15:00,37.9,16.7,10,28.7
7/11/2016 15:30,36.6,20.5,10,27.2
7/11/2016 16:00,34.9,13.5,15.3,59.6
7/11/2016 16:30,34.7,16,10,25.9
7/11/2016 17:00,35.9,14.5,10,28
7/11/2016 17:30,34.7,10.8,10,25.9
7/11/2016 18:00,33.9,7.5,10,28
7/11/2016 18:30,32.8,3.5,10,25.9
7/11/2016 19:00,31.9,4.4,15.3,59.6
7/11/2016 19:30,31.8,5.3,10,25.9
7/11/2016 20:00,32,3.5,10,1.6
7/11/2016 20:30,31.9,1.7,10,50
7/11/2016 21:00,31,5.4,10,1.6
7/11/2016 21:30,31.8,5.3,10,50
7/11/2016 22:00,30,4.4,15.3,88.8
7/11/2016 22:30,31.8,9.1,10,50
7/11/2016 23:00,31.9,5.3,10,1.6
7/11/2016 23:30,31.8,5.3,10,50
7/12/2016 0:00,31,9.2,10,1.6
7/12/2016 0:30,30.8,9.2,10,50
7/12/2016 1:00,29.2,6.2,15.3,88.8
7/12/2016 1:30,30.8,5.3,10,50
7/12/2016 2:00,31.9,7.5,10,1.6
7/12/2016 2:30,30.8,7.4,10,50
7/12/2016 3:00,31,5.3,10,1.6
7/12/2016 3:30,30.8,5.3,10,50
7/12/2016 4:00,28.4,5.3,15.3,88.8
7/12/2016 4:30,29.8,3.7,10,50
7/12/2016 5:00,30,3.7,10,1.6
7/12/2016 5:30,28,9.4,10,50
7/12/2016 6:00,31,3.6,10,1.6
7/12/2016 6:30,31.9,3.7,10,50
7/12/2016 7:00,29.6,3.7,15.3,88.8
7/12/2016 7:30,32,7.4,10,50
7/12/2016 8:00,34,9.2,10,1.6
7/12/2016 8:30,35,9.1,10,50
7/12/2016 9:00,35,9.2,10,50
7/12/2016 9:30,36,7.4,10,50
7/12/2016 10:00,35.9,8,15.3,71
7/12/2016 10:30,37.9,11,10,50
7/12/2016 11:00,39,20.4,10,50
7/12/2016 11:30,38.8,22.1,10,50
7/12/2016 12:00,39,22.2,10,50
7/12/2016 12:30,39.8,16.4,10,86.6
7/12/2016 13:00,36.1,7.3,15.3,88.4
7/12/2016 13:30,37.7,11.8,10,88
7/12/2016 14:00,37.9,11.3,10,89.1
7/12/2016 14:30,36.6,14.8,10,88
7/12/2016 15:00,34.8,9.6,9.9,89.1
7/12/2016 15:30,33.7,12.8,10,88
7/12/2016 16:00,33.4,8.3,15.3,89.1
7/12/2016 16:30,33.7,7.5,10,88
7/12/2016 17:00,33.9,9.2,10,89.1
7/12/2016 17:30,32.8,9,10,88
7/12/2016 18:00,32.9,5.3,10,89.1
7/12/2016 18:30,32.8,5.3,10,88
7/12/2016 19:00,30.9,3.5,15.3,89.1
7/12/2016 19:30,30.8,3.6,10,88
7/12/2016 20:00,31,3.6,10,50.6
7/12/2016 20:30,31.8,3.7,10,51.4
7/12/2016 21:00,31.9,3.7,10,50.6
7/12/2016 21:30,31.8,3.5,10,51.4
7/12/2016 22:00,29.9,5.2,15.3,71.7
7/12/2016 22:30,31.8,5.3,10,51.4
7/12/2016 23:00,31.9,5.3,10,50.6
7/12/2016 23:30,28,0,10,50
07/13/2016 00:00:00,31.9,7.5,10,50
07/13/2016 00:30:00,31.8,5.3,10,50
07/13/2016 01:00:00,28.9,5.4,15.3,71
07/13/2016 01:30:00,30.9,5.4,10,50
07/13/2016 02:00:00,31,7.5,10,50
07/13/2016 02:30:00,30.9,5.3,10,50
07/13/2016 03:00:00,30.9,9.3,10,50
07/13/2016 03:30:00,30.8,7.4,10,50
07/13/2016 04:00:00,27.6,4.4,15.3,71
07/13/2016 04:30:00,29.8,5.3,10,50
07/13/2016 05:00:00,30,5.4,10,50
07/13/2016 05:30:00,29.8,5.3,10,50
07/13/2016 06:00:00,30,9.3,10,50
07/13/2016 06:30:00,30.9,7.3,10,50
07/13/2016 07:00:00,29.7,9,15.3,65.8
07/13/2016 07:30:00,33,7.4,10,50
07/13/2016 08:00:00,34,9.2,10,50
07/13/2016 08:30:00,34,5.5,10,50
07/13/2016 09:00:00,34,5.4,10,50
07/13/2016 09:30:00,35,3.7,10,50
07/13/2016 10:00:00,34,8.3,15.3,71
07/13/2016 10:30:00,34.9,9.6,10,50
07/13/2016 11:00:00,35,13,10,88.4
07/13/2016 11:30:00,34.9,7.6,10,88
07/13/2016 12:00:00,35,11.1,10,89.1
07/13/2016 12:30:00,33.9,7.6,10,88
07/13/2016 13:00:00,32.9,11.7,15.3,89.1
07/13/2016 13:30:00,31,11.1,10,88
07/13/2016 14:00:00,31.1,11,10,89.1
07/13/2016 14:30:00,32.1,9.5,10,88
07/13/2016 15:00:00,32,9.4,10,89.1
07/13/2016 15:30:00,32,9.2,10,88
07/13/2016 16:00:00,32,5.5,15.3,88.4
07/13/2016 16:30:00,33.9,7.6,10,86.6
07/13/2016 17:00:00,36,5.5,10,88.4
07/13/2016 17:30:00,33,5.4,10,50
07/13/2016 18:00:00,34,3.6,10,50
07/13/2016 18:30:00,32.8,3.7,10,50
07/13/2016 19:00:00,30.9,3.7,15.3,71
07/13/2016 19:30:00,31,3.7,10,50
07/13/2016 20:00:00,31,3.7,10,50
07/13/2016 20:30:00,30.9,3.9,10,50
07/13/2016 21:00:00,31,5.5,10,50
07/13/2016 21:30:00,30,5.5,10,50
07/13/2016 22:00:00,28.5,3.7,15.3,71
07/13/2016 22:30:00,29.9,5.3,10,50
07/13/2016 23:00:00,30,5.4,10,50
07/13/2016 23:30:00,28,5.4,10,50
07/14/2016 00:00:00,30,3.6,10,50
07/14/2016 00:30:00,29.9,1.8,10,50
07/14/2016 01:00:00,28,3.6,15.3,71
07/14/2016 01:30:00,29.9,3.5,10,50
07/14/2016 02:00:00,30,5.3,10,50
07/14/2016 02:30:00,29.9,3.9,10,50
07/14/2016 03:00:00,30,9.5,10,50
07/14/2016 03:30:00,30.9,11,10,50
07/14/2016 04:00:00,27.6,10.8,15.3,71
07/14/2016 04:30:00,30.8,9.2,10,50
07/14/2016 05:00:00,30,7.5,10,50
07/14/2016 05:30:00,29.8,9,10,50
07/14/2016 06:00:00,30,9.3,10,50
07/14/2016 06:30:00,30.9,7.4,10,50
07/14/2016 07:00:00,29.7,5.3,15.3,70.6
07/14/2016 07:30:00,32.9,5.5,10,49.1
07/14/2016 08:00:00,35,11.2,10,49.6
07/14/2016 08:30:00,34.9,13.1,10,49.1
07/14/2016 09:00:00,35,13,10,49.6
